Frequency,Port1,Port2,
5000000000,1.969355435e-05,0.0003434520622,
5000001000,1.579986019e-06,0.0002456556249,
5000002000,2.256714652e-06,0.0003596502356,
5000003000,1.252804736e-06,0.0002658116282,
5000004000,1.557744099e-06,0.00042937533,
5000005000,0.0002699609613,0.1591973156,
5000006000,3.185949481e-06,0.0004797489382,
5000007000,1.595024969e-06,0.0003390276979,
5000008000,1.247153591e-06,0.0003207615227,
5000009000,2.382859975e-06,0.0003081485629,
5000010000,2.219492217e-06,0.0002919190738,
5000011000,2.03761374e-06,0.0002108135814,
5000012000,1.149761488e-06,0.00021823516,
5000013000,1.35274172e-06,0.0001951699232,
5000014000,2.062356089e-06,0.0003112084232,
5000015000,1.313038297e-06,0.0003776204831,
5000016000,1.022300353e-06,0.0001839628094,
5000017000,1.09885309e-06,0.0003778177197,
5000018000,1.41592102e-06,0.0004025144735,
5000019000,1.835913395e-06,0.0002310702694,
5000020000,1.781324613e-06,0.0003881745506,
5000021000,1.549722356e-06,0.0002515925444,
5000022000,1.534764351e-06,0.0003705599811,
5000023000,1.611383027e-06,0.0001956984925,
5000024000,1.338829634e-06,0.0001687030745,
5000025000,1.838847197e-06,0.0002433702757,
5000026000,1.430321504e-06,0.0002124569146,
5000027000,1.180494337e-06,0.0002794515167,
5000028000,2.071968083e-06,0.0004323693865,
5000029000,1.680688115e-06,0.0003212481679,
5000030000,2.902278766e-06,0.0004019112384,
5000031000,1.434650812e-06,0.0001980421221,
5000032000,1.612897677e-06,0.0002792569285,
5000033000,3.075518634e-06,0.0003021725279,
5000034000,1.409891865e-06,0.0001345034543,
5000035000,1.778572255e-06,0.0002376985794,
5000036000,1.592032618e-06,0.0004663414729,
5000037000,1.269747713e-06,0.0003564944491,
5000038000,1.589381213e-06,0.0002062307321,
5000039000,1.137086997e-06,0.0003381609567,
5000040000,2.293904117e-06,0.0002053190401,
5000041000,1.507985758e-06,0.0004237528192,
5000042000,1.701257133e-06,0.0001639656402,
5000043000,1.678472927e-06,0.0003229597351,
5000044000,1.086745669e-06,0.0003000297584,
5000045000,1.513929305e-06,0.0003445257898,
5000046000,1.475515887e-06,0.0002888374729,
5000047000,1.479013576e-06,0.0003520757309,
5000048000,1.762645525e-06,0.0003530531831,
5000049000,1.576260843e-06,0.0003386193421,
5000050000,2.198384209e-06,0.0001958271314,
5000051000,9.509959682e-07,0.0003633726446,
5000052000,1.618900683e-06,0.0003408176708,
5000053000,1.466785761e-06,0.0002820966765,
5000054000,2.012618779e-06,0.0003714360064,
5000055000,1.241650693e-06,0.0002749103587,
5000056000,1.205784201e-06,0.0002879697131,
5000057000,2.328812116e-06,0.00030594907,
5000058000,2.122546903e-06,0.0003330493346,
5000059000,1.719155875e-06,0.0002283809736,
5000060000,2.764690635e-06,0.0002815656189,
5000061000,1.512336212e-06,0.0002299356565,
5000062000,1.67259941e-06,0.0003510303213,
5000063000,1.868945105e-06,0.0003338340612,
5000064000,2.072775942e-06,0.0004081180377,
5000065000,1.669620815e-06,0.0003039621224,
5000066000,2.557479775e-06,0.0003021689481,
5000067000,1.884378889e-06,0.0001879669289,
5000068000,1.411395942e-06,0.0002364551765,
5000069000,1.865000741e-06,0.0002133141097,
5000070000,1.03596301e-06,0.0002025292779,
5000071000,7.318573694e-07,0.0001737144339,
5000072000,1.149383934e-06,0.0001866100065,
5000073000,2.070907158e-06,0.0002929314505,
5000074000,2.121989155e-06,0.0003214513708,
5000075000,2.287544476e-06,0.0003618348856,
5000076000,1.601383133e-06,0.0004470745043,
5000077000,1.729492965e-06,0.0002584682952,
5000078000,1.449406e-06,0.0001744133333,
5000079000,1.692478236e-06,0.0002795546898,
5000080000,1.67763676e-06,0.0002845116833,
5000081000,1.637066248e-06,0.0001772031974,
5000082000,2.236732371e-06,0.0001973719627,
5000083000,1.99806027e-06,0.0002914040815,
5000084000,1.730430995e-06,0.0001398788299,
5000085000,1.737481625e-06,0.0002254407009,
5000086000,2.12469763e-06,0.0001811118273,
5000087000,2.024319656e-06,0.0003428668133,
5000088000,1.746224939e-06,0.0001548954315,
5000089000,1.786881398e-06,0.0001977286884,
5000090000,2.137907586e-06,0.0001922887895,
5000091000,2.291812052e-06,0.0001620730327,
5000092000,7.899534467e-07,0.0002310985001,
5000093000,2.240755975e-06,0.0002826966229,
5000094000,1.4378694e-06,0.0001934309257,
5000095000,1.997605978e-06,0.0003073095868,
5000096000,1.948175395e-06,0.0002788182173,
5000097000,1.195429604e-06,0.0003710168821,
5000098000,1.840791242e-06,0.0002029762254,
5000099000,1.179505944e-06,0.0001903602679,
5000100000,1.171617782e-06,0.0001469331037,
5000101000,1.474029546e-06,0.000246478332,
5000102000,1.940008133e-06,0.0002266043302,
5000103000,1.464007482e-06,0.0002154106623,
5000104000,1.180079039e-06,0.0001634837681,
5000105000,1.525281505e-06,0.0003458113351,
5000106000,1.16859519e-06,0.0001668678306,
5000107000,1.236695311e-06,0.0003008022613,
5000108000,1.528443136e-06,0.0001098098219,
5000109000,1.244802434e-06,0.0001673458755,
5000110000,2.438534239e-06,0.0001949941216,
5000111000,1.678500325e-06,0.0002711349516,
5000112000,1.450598916e-06,0.0003019295982,
5000113000,1.06029961e-06,0.000216471919,
5000114000,1.515785698e-06,0.000193737651,
5000115000,1.315546683e-06,0.0002805824915,
5000116000,1.159147132e-06,0.0001885517268,
5000117000,1.382054847e-06,0.000256905827,
5000118000,1.876126703e-06,0.0002227898221,
5000119000,1.189035629e-06,0.0001373923587,
5000120000,1.666665298e-06,0.0002498924732,
5000121000,1.862899012e-06,0.0002649257076,
5000122000,1.012170969e-06,0.0002213121334,
5000123000,1.660666612e-06,0.0002530285274,
5000124000,1.276981607e-06,0.0002515149245,
5000125000,2.008565161e-06,0.0001606451115,
5000126000,1.300016606e-06,0.0001646462188,
5000127000,2.195352863e-06,0.0002148654748,
5000128000,2.750919975e-06,0.0001690607751,
5000129000,1.268947017e-06,0.0002359278878,
5000130000,1.823584398e-06,0.0002517990943,
5000131000,2.152144134e-06,0.0001216464152,
5000132000,1.452957463e-06,0.000194961598,
5000133000,1.769986966e-06,0.0001805772481,
5000134000,1.405004014e-06,0.0002030210162,
5000135000,9.290874345e-07,0.0001967201242,
5000136000,1.755265089e-06,0.0002359392238,
5000137000,1.207520882e-06,0.0001435881131,
5000138000,1.22338713e-06,0.0002004273847,
5000139000,1.671548716e-06,0.0002831980819,
5000140000,1.339478899e-06,0.0001734628167,
5000141000,1.995668526e-06,0.0001639612601,
5000142000,1.37528059e-06,7.782947068e-05,
5000143000,1.468551432e-06,0.0001325923804,
5000144000,1.112947416e-06,0.0001389633107,
5000145000,1.720635964e-06,0.0002214455744,
5000146000,1.471734777e-06,0.0001515005279,
5000147000,1.412325901e-06,0.0003081165487,
5000148000,2.805067197e-06,0.0003467686765,
5000149000,2.358973461e-06,0.0001677431865,
5000150000,1.386401323e-06,0.0001034677698,
5000151000,3.135726729e-06,9.083832265e-05,
5000152000,1.990433475e-06,0.0001880214404,
5000153000,1.390383886e-06,0.0001982618705,
5000154000,1.274174906e-06,0.0002661795879,
5000155000,1.303595354e-06,0.0001306478807,
5000156000,2.073620863e-06,0.0001383565832,
5000157000,2.052107448e-06,0.0001502927189,
5000158000,1.321105628e-06,0.000173403474,
5000159000,1.401317945e-06,0.0002244793577,
5000160000,1.110855351e-06,0.0001984733244,
5000161000,1.407160767e-06,0.0002527667093,
5000162000,9.712563269e-07,0.000183703698,
5000163000,1.273136149e-06,0.0001824824722,
5000164000,1.698579354e-06,0.0001451087155,
5000165000,8.817296475e-07,0.0002367213601,
5000166000,2.27575606e-06,0.0001621312549,
5000167000,1.104921012e-06,0.0002179380535,
5000168000,1.074164743e-06,9.097620205e-05,
5000169000,1.806685987e-06,0.0001977916108,
5000170000,1.092505727e-06,0.0001481405197,
5000171000,1.106223522e-06,0.000203329022,
5000172000,1.80310542e-06,0.0002297511382,
5000173000,1.169255825e-06,0.0001259771525,
5000174000,1.964927606e-06,0.000152335444,
5000175000,1.362420903e-06,0.0001532778988,
5000176000,1.474714963e-06,0.0001903622469,
5000177000,1.752847197e-06,0.0002710980189,
5000178000,1.47097785e-06,0.0001711242076,
5000179000,2.34174081e-06,0.0001282379526,
5000180000,1.271972565e-06,0.0002257461892,
5000181000,1.513619964e-06,0.0001502068772,
5000182000,2.394202738e-06,0.0002442242985,
5000183000,1.838276376e-06,0.0001329788647,
5000184000,2.449223302e-06,0.0001762279571,
5000185000,1.884818971e-06,0.0001630756742,
5000186000,1.781452852e-06,0.0001292435918,
5000187000,1.838606977e-06,0.0001437164174,
5000188000,1.770402605e-06,0.0001519823127,
5000189000,9.909007304e-07,0.0001702889131,
5000190000,1.864638875e-06,0.0001795894059,
5000191000,1.30766125e-06,0.0001704311144,
5000192000,1.391917976e-06,0.0001533406758,
5000193000,1.033427111e-06,0.0002252538397,
5000194000,1.305830324e-06,0.0001830998954,
5000195000,1.436617936e-06,0.0001292790694,
5000196000,1.812917162e-06,0.0001498867496,
5000197000,1.215370958e-06,0.0001559323136,
5000198000,1.591552177e-06,9.871371003e-05,
5000199000,1.579450554e-06,0.000161977252,
5000200000,2.133017233e-06,0.0001701446308,
5000201000,1.753741685e-06,0.0002231669787,
5000202000,1.671549512e-06,0.0001891913125,
5000203000,1.02626268e-06,0.0001659447153,
5000204000,1.138413609e-06,0.000264510425,
5000205000,1.17772845e-06,0.000177726135,
5000206000,1.813669428e-06,0.0001364763011,
5000207000,1.075094929e-06,0.0002043158165,
5000208000,1.91006211e-06,0.0002199931623,
5000209000,1.673970928e-06,0.0002726378734,
5000210000,1.345960413e-06,0.0002232683764,
5000211000,1.524741265e-06,0.0001512313029,
5000212000,1.987807991e-06,0.0001015919115,
5000213000,2.168290166e-06,0.0002499222173,
5000214000,1.229252348e-06,0.0001571367175,
5000215000,1.154250754e-06,0.0002050548501,
5000216000,1.138300945e-06,0.0001699964487,
5000217000,2.359148539e-06,0.0001352046238,
5000218000,1.922179536e-06,0.000201341536,
5000219000,2.104997975e-06,0.0001196021622,
5000220000,2.255115533e-06,0.0002308430121,
5000221000,2.260467454e-06,0.0001206994348,
5000222000,1.307386924e-06,0.0001628796017,
5000223000,1.428015594e-06,0.0001926835976,
5000224000,1.554944902e-06,0.0001781411847,
5000225000,1.725855213e-06,0.0001482610678,
5000226000,2.259696885e-06,0.0002049804025,
5000227000,2.82966721e-06,0.0002135973918,
5000228000,1.024922767e-06,0.0001587948209,
5000229000,7.41834981e-07,0.0001491914882,
5000230000,2.488310656e-06,0.0001596479269,
5000231000,2.081420007e-06,0.0001536663476,
5000232000,1.407310151e-06,0.0001459617197,
5000233000,1.852929017e-06,0.0001475520839,
5000234000,1.499355335e-06,6.258732901e-05,
5000235000,1.231321448e-06,0.0001411107514,
5000236000,1.45903698e-06,0.0001755925041,
5000237000,1.396296511e-06,0.0001807371591,
5000238000,2.300516599e-06,0.0001351563842,
5000239000,2.07522362e-06,0.0001686756732,
5000240000,1.468362598e-06,0.0001466879621,
5000241000,1.515989084e-06,0.0003107636585,
5000242000,1.665174636e-06,0.0001060445138,
5000243000,2.19424328e-06,0.0001814633288,
5000244000,1.891481929e-06,0.0001114697297,
5000245000,1.711542382e-06,0.0001173933779,
5000246000,1.998727839e-06,0.0001895896421,
5000247000,1.947519422e-06,0.0001187466041,
5000248000,1.326207098e-06,0.0001727183844,
5000249000,1.730122676e-06,0.0001657233515,
5000250000,1.654546054e-06,0.0001908534614,
5000251000,1.720226351e-06,0.0001231178758,
5000252000,1.368949484e-06,0.0001223607687,
5000253000,1.409421657e-06,0.0001755903213,
5000254000,1.726344976e-06,0.0001883485529,
5000255000,1.088440513e-06,0.0002282293863,
5000256000,1.484332529e-06,0.0001372123079,
5000257000,2.357636504e-06,8.838964277e-05,
5000258000,1.562188004e-06,0.0001390164398,
5000259000,1.140780455e-06,0.0001419854962,
5000260000,1.751994432e-06,0.0001578733063,
5000261000,2.086454742e-06,0.000153834204,
5000262000,1.13130443e-06,0.0001304682228,
5000263000,1.541947768e-06,0.0001865904196,
5000264000,1.030297994e-06,0.0001504954707,
5000265000,1.382412734e-06,0.0001609003957,
5000266000,2.712906507e-06,0.0001350614766,
5000267000,1.464828756e-06,0.0001613751811,
5000268000,1.246823672e-06,0.0001551494206,
5000269000,2.227180403e-06,0.0002130855428,
5000270000,1.027423536e-06,0.0001209070688,
5000271000,2.168383389e-06,0.0001084505566,
5000272000,1.732753503e-06,0.0001199534672,
5000273000,1.637307719e-06,0.0001221765706,
5000274000,1.425204005e-06,0.0001644831063,
5000275000,2.814731943e-06,0.000130630986,
5000276000,1.379697892e-06,0.0001309950167,
5000277000,1.091681384e-06,0.0001123086258,
5000278000,1.283533379e-06,0.0002073749347,
5000279000,1.800954919e-06,0.0001757465943,
5000280000,1.253988557e-06,0.000207182311,
5000281000,2.532138069e-06,0.0001453703735,
5000282000,1.225285359e-06,0.0001909714338,
5000283000,1.178219122e-06,0.0002547783661,
5000284000,1.533445129e-06,0.0001694634557,
5000285000,1.608829393e-06,0.0002045461588,
5000286000,1.639706738e-06,0.0001658511173,
5000287000,1.758498342e-06,0.0001221496786,
5000288000,1.545815053e-06,0.0001876847818,
5000289000,1.641167387e-06,0.0001499523205,
5000290000,1.256361543e-06,0.0001678586268,
5000291000,1.71578813e-06,0.0001064962053,
5000292000,1.605218813e-06,0.0001898013288,
5000293000,1.710569677e-06,0.0002086225431,
5000294000,1.960121153e-06,0.0001403099886,
5000295000,1.496262826e-06,0.0001500083163,
5000296000,1.833828719e-06,0.0001386485965,
5000297000,1.711106393e-06,0.0001568988519,
5000298000,1.911664185e-06,0.0002145662729,
5000299000,1.836207844e-06,0.0001256788091,
5000300000,1.205208036e-06,0.0001372178231,
5000301000,1.603550345e-06,0.0002428706357,
5000302000,1.822457989e-06,0.0001517920755,
5000303000,2.020961801e-06,0.0001224260923,
5000304000,1.172753628e-06,0.0001252827497,
5000305000,2.030525138e-06,0.0001514611795,
5000306000,1.814716029e-06,0.0001147274525,
5000307000,1.556897018e-06,0.0001534382318,
5000308000,1.552725053e-06,0.0001647356985,
5000309000,1.481199888e-06,9.108519589e-05,
5000310000,1.75978721e-06,0.0001699364948,
5000311000,1.561919703e-06,0.0002059282124,
5000312000,1.845181259e-06,0.000157767965,
5000313000,1.675275826e-06,0.0002473149216,
5000314000,1.303722001e-06,0.0001448771654,
5000315000,1.065993729e-06,0.000191537838,
5000316000,1.404682507e-06,0.0001344679331,
5000317000,2.675446467e-06,0.0001581223914,
5000318000,9.843186035e-07,0.0001422860805,
5000319000,1.46524917e-06,0.0001156010403,
5000320000,1.532879764e-06,0.0001136652063,
5000321000,1.755171752e-06,0.0001184752473,
5000322000,1.49674986e-06,0.0001321269956,
5000323000,1.460809472e-06,0.000162990531,
5000324000,1.100239729e-06,0.0001024134835,
5000325000,9.031849117e-07,0.0001159254316,
5000326000,1.113087251e-06,0.0001093202445,
5000327000,1.53835424e-06,0.0002035553771,
5000328000,2.226538754e-06,0.0001762584725,
5000329000,1.818595933e-06,9.682143718e-05,
5000330000,1.325521907e-06,0.0001042811709,
5000331000,2.04455182e-06,0.0001306685008,
5000332000,1.495033757e-06,0.0001443621732,
5000333000,1.548370165e-06,0.0001583246049,
5000334000,1.131043973e-06,0.0002145855979,
5000335000,1.547720672e-06,0.0001155877762,
5000336000,2.129040695e-06,0.0001121520763,
5000337000,1.885933784e-06,0.0001598262315,
5000338000,1.91792401e-06,0.0001366721553,
5000339000,2.114988092e-06,0.00015158116,
5000340000,1.333670184e-06,9.582634084e-05,
5000341000,1.944585847e-06,0.0001017500035,
5000342000,1.264065418e-06,0.0002132403897,
5000343000,2.241638185e-06,0.000173779481,
5000344000,2.889947382e-06,0.0001248950575,
5000345000,1.287767418e-06,0.0001605430152,
5000346000,2.434079761e-06,0.0001802671177,
5000347000,1.310078574e-06,0.0001646441524,
5000348000,1.196463472e-06,0.0002144042955,
5000349000,1.069406153e-06,0.0001291041408,
5000350000,9.958120017e-07,0.0001694142848,
5000351000,1.334596163e-06,0.0001355503482,
5000352000,1.587743668e-06,0.000126199855,
5000353000,1.541835786e-06,0.0001646791497,
5000354000,1.37099687e-06,0.0002787954872,
5000355000,1.976576414e-06,0.0001719273569,
5000356000,1.641144308e-06,0.0001689002238,
5000357000,1.261727562e-06,0.0001375307038,
5000358000,1.768109541e-06,0.0001714338432,
5000359000,1.256851192e-06,0.000182864329,
5000360000,1.844294957e-06,0.0002048222523,
5000361000,1.62959725e-06,0.0001487682603,
5000362000,1.391296564e-06,0.0001486489928,
5000363000,2.007406692e-06,0.0001109555596,
5000364000,1.500394319e-06,0.0001757150603,
5000365000,1.793156571e-06,0.0001664254523,
5000366000,1.59114677e-06,0.000120785131,
5000367000,1.62516551e-06,0.0001968893339,
5000368000,1.84427779e-06,0.0001273788075,
5000369000,1.500240842e-06,0.0001522859093,
5000370000,1.461240004e-06,0.0002114281087,
5000371000,1.672622261e-06,0.0001438170584,
5000372000,2.449854946e-06,0.0001709101343,
5000373000,1.505470323e-06,0.0001161198816,
5000374000,1.989747489e-06,0.0001478810591,
5000375000,7.961113511e-07,0.0001972059108,
5000376000,2.753827403e-06,0.0001857566531,
5000377000,1.531018938e-06,0.0001222200808,
5000378000,1.518909357e-06,0.0001410129335,
5000379000,1.827486926e-06,9.926045459e-05,
5000380000,1.85311012e-06,0.000170573403,
5000381000,1.448911121e-06,0.0001959092187,
5000382000,1.112030873e-06,0.0001029887208,
5000383000,1.174057388e-06,0.0001754263212,
5000384000,7.239124784e-07,0.0002033967903,
5000385000,1.642606207e-06,0.000194167369,
5000386000,1.501489464e-06,0.0001017733011,
5000387000,1.411701419e-06,0.0001496938348,
5000388000,1.05878496e-06,0.0001484249515,
5000389000,8.724685472e-07,0.0001548856962,
5000390000,1.690085242e-06,0.0001847847016,
5000391000,1.522313482e-06,0.0001491768926,
5000392000,1.722342631e-06,0.0001715171675,
5000393000,1.769033702e-06,0.0001570046588,
5000394000,1.782957384e-06,0.0001158556479,
5000395000,1.499035875e-06,0.0001424130314,
5000396000,1.570071618e-06,0.000154090827,
5000397000,2.272043048e-06,0.0002251690312,
5000398000,2.144604196e-06,0.0001851187117,
5000399000,1.945256827e-06,0.0001324326586,
5000400000,1.420320018e-06,0.0001150661337,
5000401000,2.452034551e-06,0.0001746991766,
5000402000,1.420507942e-06,0.0001382471964,
5000403000,1.733479962e-06,0.0001238960394,
5000404000,1.911213531e-06,0.0002320257772,
5000405000,1.634647333e-06,0.0001722607994,
5000406000,2.035261787e-06,0.0001387417724,
5000407000,1.277365868e-06,0.0001702298468,
5000408000,9.867421795e-07,0.000231288097,
5000409000,1.591633918e-06,0.0001696833497,
5000410000,2.028951485e-06,0.0001355270069,
5000411000,1.232676482e-06,0.0001578460069,
5000412000,2.413822131e-06,0.0001356186986,
5000413000,1.932041641e-06,0.0003056716814,
5000414000,1.180870072e-06,0.0001068883939,
5000415000,1.638073172e-06,9.965807112e-05,
5000416000,1.603072178e-06,0.000174039902,
5000417000,1.552458798e-06,0.0002110096393,
5000418000,1.27793885e-06,0.0001556104398,
5000419000,1.283255642e-06,0.0002171427332,
5000420000,1.790492661e-06,0.0001273464004,
5000421000,2.076664032e-06,8.620887093e-05,
5000422000,2.169022764e-06,0.0001667958859,
5000423000,1.315563281e-06,0.0001230835769,
5000424000,1.554638857e-06,0.0001599462266,
5000425000,1.374269004e-06,0.0001186046502,
5000426000,1.517878445e-06,0.0002096130193,
5000427000,1.22907386e-06,0.0001390427351,
5000428000,2.336654688e-06,0.0001130357341,
5000429000,2.103900897e-06,0.0003096125729,
5000430000,2.432044084e-06,0.0002090215421,
5000431000,1.831242457e-06,0.0001718177227,
5000432000,1.642225584e-06,0.0001353491825,
5000433000,1.589230237e-06,0.0002238428133,
5000434000,2.763078555e-06,0.0001983085967,
5000435000,2.069692073e-06,0.0001647234603,
5000436000,1.452284891e-06,0.0002102807775,
5000437000,1.469444669e-06,0.0002012364712,
5000438000,1.595453e-06,0.0001607337908,
5000439000,1.811984134e-06,0.0001587315637,
5000440000,2.469289029e-06,0.000182024829,
5000441000,1.776100703e-06,0.0001495009783,
5000442000,2.347335339e-06,0.0001438518957,
5000443000,8.484139471e-07,0.0002063721186,
5000444000,1.796634592e-06,0.0001056276815,
5000445000,1.736958779e-06,0.0001776853751,
5000446000,1.706649641e-06,0.0002897503146,
5000447000,1.624212587e-06,0.0001352322142,
5000448000,1.802618385e-06,8.185418119e-05,
5000449000,2.497355354e-06,0.0001107615171,
5000450000,1.375080842e-06,0.0001543822582,
5000451000,1.45914089e-06,0.0001768568327,
5000452000,2.244029247e-06,0.0001553728944,
5000453000,1.088212457e-06,0.0001479243656,
5000454000,1.785856057e-06,0.0001867778192,
5000455000,1.674890314e-06,0.0001421533816,
5000456000,1.224870971e-06,0.0001650758641,
5000457000,1.39962458e-06,0.0001409772231,
5000458000,1.617779276e-06,0.0001371880062,
5000459000,1.226250561e-06,0.000119486831,
5000460000,2.096537173e-06,0.0001954003528,
5000461000,2.563500175e-06,0.0001166731599,
5000462000,1.847776161e-06,0.0001255696698,
5000463000,1.941771643e-06,0.0001725522161,
5000464000,1.393859179e-06,0.0001614274806,
5000465000,1.495154834e-06,0.0001395345025,
5000466000,1.450796503e-06,0.0001320965093,
5000467000,3.070528464e-06,0.0001384494826,
5000468000,2.671798256e-06,9.894050163e-05,
5000469000,1.465570449e-06,0.0002653359261,
5000470000,1.461184183e-06,0.0002411804599,
5000471000,1.538979973e-06,0.0001226008462,
5000472000,1.979692797e-06,0.0001454371377,
5000473000,1.545489113e-06,0.0001305252663,
5000474000,1.684679773e-06,0.0001871894492,
5000475000,1.492398383e-06,0.0002215493005,
5000476000,1.775905162e-06,0.0001340554736,
5000477000,1.700908115e-06,0.0001140933236,
5000478000,2.016892722e-06,0.0001384301722,
5000479000,1.649971864e-06,0.0001696240943,
5000480000,1.347517923e-06,0.0001929537684,
5000481000,1.441429504e-06,0.0001533652103,
5000482000,1.55577402e-06,0.0001428058022,
5000483000,1.96973383e-06,0.0002418636141,
5000484000,2.041735797e-06,0.0001402341877,
5000485000,1.811174684e-06,0.0001847987878,
5000486000,1.897757897e-06,0.0001417783351,
5000487000,1.889640885e-06,0.0002079655242,
5000488000,1.496635718e-06,0.0001607520244,
5000489000,1.869673156e-06,0.0001325925987,
5000490000,1.592238618e-06,0.0001246940083,
5000491000,1.858611768e-06,0.0001541106467,
5000492000,1.242340431e-06,0.0001097380882,
5000493000,1.470019811e-06,0.0001225771557,
5000494000,1.787443011e-06,8.381811494e-05,
5000495000,1.560707574e-06,0.0001924230455,
5000496000,1.592422336e-06,0.0002023536945,
5000497000,1.555119866e-06,0.0001188012757,
5000498000,1.170106202e-06,8.123183216e-05,
5000499000,1.611277071e-06,0.0001646070741,
5000500000,2.244404413e-06,9.731588943e-05,
